"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/28/2023","AirNow","211110075","3","6","ug/m3 LC","25","Durrett Lane (Near Road)","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.1936","-85.7119"
"03/01/2023","AirNow","211110075","3","17.2","ug/m3 LC","62","Durrett Lane (Near Road)","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.1936","-85.7119"
"03/02/2023","AirNow","211110075","3","8.4","ug/m3 LC","35","Durrett Lane (Near Road)","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.1936","-85.7119"
"03/03/2023","AirNow","211110075","3","5.1","ug/m3 LC","21","Durrett Lane (Near Road)","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.1936","-85.7119"
"03/04/2023","AirNow","211110075","3","13","ug/m3 LC","53","Durrett Lane (Near Road)","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.1936","-85.7119"
"03/05/2023","AirNow","211110075","3","23.9","ug/m3 LC","76","Durrett Lane (Near Road)","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.1936","-85.7119"
"01/01/2023","AirNow","211110080","3","9","ug/m3 LC","38","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/02/2023","AirNow","211110080","3","10","ug/m3 LC","42","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/03/2023","AirNow","211110080","3","2.9","ug/m3 LC","12","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/04/2023","AirNow","211110080","3","4.9","ug/m3 LC","20","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/05/2023","AirNow","211110080","3","5.6","ug/m3 LC","23","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/06/2023","AirNow","211110080","3","10","ug/m3 LC","42","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/07/2023","AirNow","211110080","3","11.3","ug/m3 LC","47","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/08/2023","AirNow","211110080","3","12.3","ug/m3 LC","51","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/09/2023","AirNow","211110080","3","15.1","ug/m3 LC","57","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/10/2023","AirNow","211110080","3","12.7","ug/m3 LC","52","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/11/2023","AirNow","211110080","3","14.6","ug/m3 LC","56","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/12/2023","AirNow","211110080","3","9.6","ug/m3 LC","40","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/13/2023","AirNow","211110080","3","4.8","ug/m3 LC","20","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/14/2023","AirNow","211110080","3","9","ug/m3 LC","38","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/15/2023","AirNow","211110080","3","10.9","ug/m3 LC","45","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/16/2023","AirNow","211110080","3","5.8","ug/m3 LC","24","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/17/2023","AirNow","211110080","3","5.4","ug/m3 LC","23","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/18/2023","AirNow","211110080","3","13.3","ug/m3 LC","54","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/19/2023","AirNow","211110080","3","4.9","ug/m3 LC","20","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/20/2023","AirNow","211110080","3","5.8","ug/m3 LC","24","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/21/2023","AirNow","211110080","3","11.7","ug/m3 LC","49","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/22/2023","AirNow","211110080","3","13.1","ug/m3 LC","53","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/23/2023","AirNow","211110080","3","12.5","ug/m3 LC","52","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/24/2023","AirNow","211110080","3","11.5","ug/m3 LC","48","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/25/2023","AirNow","211110080","3","5.4","ug/m3 LC","23","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/26/2023","AirNow","211110080","3","9.2","ug/m3 LC","38","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/27/2023","AirNow","211110080","3","5.6","ug/m3 LC","23","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/28/2023","AirNow","211110080","3","4.1","ug/m3 LC","17","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/29/2023","AirNow","211110080","3","9.3","ug/m3 LC","39","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/30/2023","AirNow","211110080","3","12.1","ug/m3 LC","51","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/31/2023","AirNow","211110080","3","15.1","ug/m3 LC","57","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/01/2023","AirNow","211110080","3","17.7","ug/m3 LC","63","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/02/2023","AirNow","211110080","3","20.6","ug/m3 LC","69","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/03/2023","AirNow","211110080","3","11.9","ug/m3 LC","50","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/04/2023","AirNow","211110080","3","7.7","ug/m3 LC","32","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/05/2023","AirNow","211110080","3","7.1","ug/m3 LC","30","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/06/2023","AirNow","211110080","3","9.8","ug/m3 LC","41","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/07/2023","AirNow","211110080","3","10.2","ug/m3 LC","43","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/08/2023","AirNow","211110080","3","12.7","ug/m3 LC","52","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/09/2023","AirNow","211110080","3","9.2","ug/m3 LC","38","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/10/2023","AirNow","211110080","3","9.5","ug/m3 LC","40","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/11/2023","AirNow","211110080","3","13.4","ug/m3 LC","54","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/12/2023","AirNow","211110080","3","7.3","ug/m3 LC","30","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/13/2023","AirNow","211110080","3","8.1","ug/m3 LC","34","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/14/2023","AirNow","211110080","3","8.6","ug/m3 LC","36","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/15/2023","AirNow","211110080","3","9.7","ug/m3 LC","40","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/16/2023","AirNow","211110080","3","5.6","ug/m3 LC","23","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/17/2023","AirNow","211110080","3","4","ug/m3 LC","17","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/18/2023","AirNow","211110080","3","6.8","ug/m3 LC","28","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/19/2023","AirNow","211110080","3","5.6","ug/m3 LC","23","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/20/2023","AirNow","211110080","3","11.3","ug/m3 LC","47","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/21/2023","AirNow","211110080","3","7.8","ug/m3 LC","33","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/22/2023","AirNow","211110080","3","7.4","ug/m3 LC","31","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/23/2023","AirNow","211110080","3","6.5","ug/m3 LC","27","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/24/2023","AirNow","211110080","3","8.3","ug/m3 LC","35","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/25/2023","AirNow","211110080","3","9.6","ug/m3 LC","40","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/26/2023","AirNow","211110080","3","14.8","ug/m3 LC","57","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/27/2023","AirNow","211110080","3","11.5","ug/m3 LC","48","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"02/28/2023","AirNow","211110080","3","5.9","ug/m3 LC","25","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/01/2023","AirNow","211110080","3","14.6","ug/m3 LC","56","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/02/2023","AirNow","211110080","3","8","ug/m3 LC","33","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/03/2023","AirNow","211110080","3","4.5","ug/m3 LC","19","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/04/2023","AirNow","211110080","3","11.4","ug/m3 LC","48","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"03/05/2023","AirNow","211110080","3","14.9","ug/m3 LC","57","Carrithers Middle School","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.182435","-85.574361"
"01/01/2023","AirNow","211111041","3","12.9","ug/m3 LC","53","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/02/2023","AirNow","211111041","3","14.2","ug/m3 LC","55","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/03/2023","AirNow","211111041","3","4.8","ug/m3 LC","20","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/04/2023","AirNow","211111041","3","5.5","ug/m3 LC","23","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/05/2023","AirNow","211111041","3","6.5","ug/m3 LC","27","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/06/2023","AirNow","211111041","3","8.7","ug/m3 LC","36","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/07/2023","AirNow","211111041","3","10.6","ug/m3 LC","44","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/08/2023","AirNow","211111041","3","11.3","ug/m3 LC","47","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/09/2023","AirNow","211111041","3","13.1","ug/m3 LC","53","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/10/2023","AirNow","211111041","3","11.7","ug/m3 LC","49","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/11/2023","AirNow","211111041","3","20","ug/m3 LC","68","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/12/2023","AirNow","211111041","3","11.5","ug/m3 LC","48","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/13/2023","AirNow","211111041","3","4.4","ug/m3 LC","18","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/14/2023","AirNow","211111041","3","5.7","ug/m3 LC","24","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/15/2023","AirNow","211111041","3","10.7","ug/m3 LC","45","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/16/2023","AirNow","211111041","3","10.1","ug/m3 LC","42","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/17/2023","AirNow","211111041","3","6.6","ug/m3 LC","28","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/18/2023","AirNow","211111041","3","13.7","ug/m3 LC","54","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/19/2023","AirNow","211111041","3","5.8","ug/m3 LC","24","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/20/2023","AirNow","211111041","3","5.2","ug/m3 LC","22","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/21/2023","AirNow","211111041","3","9.1","ug/m3 LC","38","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/22/2023","AirNow","211111041","3","10.3","ug/m3 LC","43","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/23/2023","AirNow","211111041","3","11.8","ug/m3 LC","49","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/24/2023","AirNow","211111041","3","11.8","ug/m3 LC","49","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/25/2023","AirNow","211111041","3","4.6","ug/m3 LC","19","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/26/2023","AirNow","211111041","3","7.8","ug/m3 LC","33","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/27/2023","AirNow","211111041","3","5.3","ug/m3 LC","22","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/28/2023","AirNow","211111041","3","5.5","ug/m3 LC","23","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/29/2023","AirNow","211111041","3","8.7","ug/m3 LC","36","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/30/2023","AirNow","211111041","3","12","ug/m3 LC","50","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"01/31/2023","AirNow","211111041","3","12.1","ug/m3 LC","51","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/01/2023","AirNow","211111041","3","19.1","ug/m3 LC","66","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/02/2023","AirNow","211111041","3","15.7","ug/m3 LC","59","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/03/2023","AirNow","211111041","3","10.4","ug/m3 LC","43","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/04/2023","AirNow","211111041","3","9.2","ug/m3 LC","38","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/05/2023","AirNow","211111041","3","7.1","ug/m3 LC","30","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/06/2023","AirNow","211111041","3","10.5","ug/m3 LC","44","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/07/2023","AirNow","211111041","3","11.1","ug/m3 LC","46","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/08/2023","AirNow","211111041","3","13.6","ug/m3 LC","54","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/09/2023","AirNow","211111041","3","8.2","ug/m3 LC","34","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/10/2023","AirNow","211111041","3","9.1","ug/m3 LC","38","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/11/2023","AirNow","211111041","3","12.7","ug/m3 LC","52","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/12/2023","AirNow","211111041","3","6.2","ug/m3 LC","26","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/13/2023","AirNow","211111041","3","9.8","ug/m3 LC","41","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/14/2023","AirNow","211111041","3","12.4","ug/m3 LC","52","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
"02/15/2023","AirNow","211111041","3","11.7","ug/m3 LC","49","Algonquin Parkway","1","100.0000","88101","PM2.5 - Local Conditions","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2315800009174","-85.82678"
